RecordID,Season,Team,Conference,Overall Seed,Bid Type,NET Rank,PrevNET,AvgOppNETRank,AvgOppNET,WL,Conf.Record,Non-ConferenceRecord,RoadWL,NETSOS,NETNonConfSOS,Quadrant1,Quadrant2,Quadrant3,Quadrant4
2023-24-UTEP,2023-24,UTEP,CUSA,,,184,184,159,185,15-16,10-Sep,6-Jun,9-Feb,261,291,0-1,0-2,9-Jul,4-Aug
2023-24-SouthernU.,2023-24,Southern U.,SWAC,,,257,257,329,246,15-14,7-Dec,7-Mar,11-Jul,155,3,4-Jan,Jan-00,0-1,13-9
2023-24-Toledo,2023-24,Toledo,MAC,,,130,130,176,189,20-12,14-5,7-Jun,5-Aug,206,102,0-3,2-Jan,5-Aug,2-Nov
2023-24-Fla.Atlantic,2023-24,Fla. Atlantic,The American,31,AL,39,39,90,131,25-8,15-5,3-Oct,5-May,99,51,2-Feb,3-Aug,1-Aug,2-Jul
2023-24-BYU,2023-24,BYU,Big 12,17,AL,12,12,59,111,23-10,9-Nov,1-Dec,7-Mar,40,293,8-Jun,2-May,Apr-00,Aug-00
2023-24-Miami(OH),2023-24,Miami (OH),MAC,,,238,238,247,212,13-17,10-Sep,7-Apr,10-Jun,275,205,0-1,0-3,7-Apr,6-Sep
2023-24-Marist,2023-24,Marist,MAAC,,,194,195,333,248,18-13,13-9,4-May,8-Aug,358,358,0-0,0-1,6-Feb,16-6
2023-24-Stanford,2023-24,Stanford,Pac-12,,,113,113,67,112,14-18,13-Sep,5-May,8-Mar,84,267,7-Jan,4-Apr,6-May,1-Apr
2023-24-ETSU,2023-24,ETSU,SoCon,,,180,180,155,184,17-16,11-Nov,5-Jun,11-May,175,166,0-4,0-4,7-Jul,1-Oct
2023-24-Wagner,2023-24,Wagner,NEC,68,AQ,290,290,355,268,14-15,9-Oct,6-Apr,10-Sep,351,226,0-2,0-0,3-Mar,10-Nov
2023-24-Pepperdine,2023-24,Pepperdine,WCC,,,226,226,144,175,20-Nov,12-Jun,8-May,8-Mar,105,140,0-8,0-3,4-Feb,5-Sep
2023-24-UNCW,2023-24,UNCW,CAA,,,118,118,195,197,18-10,7-Dec,3-Jun,6-Oct,213,118,Jan-00,3-Jan,5-May,2-Nov
2023-24-Dartmouth,2023-24,Dartmouth,Ivy League,,,334,334,138,172,21-Apr,12-Feb,9-Feb,0-14,147,248,0-2,0-4,0-9,6-Apr
2023-24-CoppinSt.,2023-24,Coppin St.,MEAC,,,361,361,332,247,27-Feb,14-Jan,13-Jan,0-17,321,223,0-2,0-1,0-7,17-Feb
2023-24-UTSA,2023-24,UTSA,The American,,,262,262,150,181,21-Oct,14-May,7-May,11-Apr,178,352,1-Jan,4-Jan,11-Jan,5-Jul
2023-24-Ark.-PineBluff,2023-24,Ark.-Pine Bluff,SWAC,,,328,328,347,257,18-Sep,10-Aug,8-Jan,12-May,214,11,0-3,0-2,0-1,12-Sep
2023-24-OregonSt.,2023-24,Oregon St.,Pac-12,,,165,165,30,100,19-Dec,16-May,3-Jul,9-Jan,74,141,9-Jan,7-Mar,3-Mar,May-00
2023-24-SanDiego,2023-24,San Diego,WCC,,,254,254,146,178,16-15,10-Aug,5-Aug,7-Apr,131,316,0-6,3-Jan,4-Mar,2-Dec
2023-24-CentralConn.St.,2023-24,Central Conn. St.,NEC,,,249,250,361,274,18-11,14-4,7-Apr,7-Sep,357,270,0-0,0-2,4-Feb,16-5
2023-24-Wyoming,2023-24,Wyoming,Mountain West,,,155,155,92,132,13-17,11-Aug,6-May,10-Mar,83,128,0-9,2-Mar,4-Mar,2-Jul
2023-24-IdahoSt.,2023-24,Idaho St.,Big Sky,,,251,251,282,226,20-Dec,12-Sep,8-Mar,13-Apr,301,269,0-1,0-0,11-Mar,8-Sep
2023-24-Purdue,2023-24,Purdue,Big Ten,3,AL,3,3,2,74,29-4,18-4,Nov-00,3-Jul,8,9,4-Dec,Aug-00,Jun-00,Mar-00
2023-24-SouthernIll.,2023-24,Southern Ill.,MVC,,,116,116,131,165,18-13,10-Nov,3-Jul,6-May,150,351,3-Jan,0-5,4-Jun,1-Nov
2023-24-Evansville,2023-24,Evansville,MVC,,,203,203,125,161,15-17,15-Jul,2-Aug,11-Apr,109,210,0-7,3-Jan,6-Mar,1-Nov
2023-24-SanJoseSt.,2023-24,San Jose St.,Mountain West,,,243,243,100,138,23-Aug,17-Feb,6-Jun,12-Jan,89,312,0-10,0-3,6-Feb,4-Jun
2023-24-UAlbany,2023-24,UAlbany,America East,,,250,249,258,216,19-Dec,12-May,7-Jul,13-May,246,265,0-1,0-5,8-Feb,5-Oct
2023-24-Davidson,2023-24,Davidson,Atlantic 10,,,121,121,96,135,13-17,14-May,3-Aug,8-Apr,97,143,0-5,5-Mar,6-Apr,1-Jun
2023-24-Grambling,2023-24,Grambling,SWAC,66,AQ,279,279,323,244,17-14,17-4,0-10,9-Jul,169,2,0-6,0-0,0-2,17-6
2023-24-Stetson,2023-24,Stetson,ASUN,64,AQ,209,209,272,223,19-12,14-5,7-May,10-Jun,243,62,2-Jan,0-2,Jan-00,17-8
2023-24-NorthernAriz.,2023-24,Northern Ariz.,Big Sky,,,312,312,249,213,14-19,12-Jul,7-Jul,12-Jun,224,145,0-3,Jan-00,10-Feb,6-Nov
2023-24-California,2023-24,California,Pac-12,,,128,128,44,104,13-19,12-Sep,7-Apr,8-Mar,76,211,8-Feb,4-Apr,5-May,2-Feb
2023-24-Memphis,2023-24,Memphis,The American,,,75,75,95,134,22-10,8-Nov,2-Nov,6-Jul,101,87,3-Feb,3-Apr,3-Nov,1-May
2023-24-OldDominion,2023-24,Old Dominion,Sun Belt,,,293,293,174,188,25-Jun,16-Mar,9-Mar,12-Jan,195,221,0-3,0-6,5-Feb,11-Apr
2023-24-Texas,2023-24,Texas,Big 12,27,AL,30,30,36,103,20-12,10-Sep,2-Nov,6-Apr,17,208,9-May,2-Mar,1-May,Jul-00
2023-24-Syracuse,2023-24,Syracuse,ACC,,,84,84,20,94,19-12,10-Nov,2-Aug,7-Apr,43,97,7-Mar,4-Apr,1-Aug,Apr-00
2023-24-JacksonSt.,2023-24,Jackson St.,SWAC,,,300,300,340,252,15-17,8-Nov,9-Apr,13-Jul,251,45,0-4,0-0,4-Feb,13-9
2023-24-Akron,2023-24,Akron,MAC,56,AQ,108,108,200,198,22-10,16-5,5-Jun,6-Jul,212,59,0-3,3-Feb,2-Jun,14-2
2023-24-Portland,2023-24,Portland,WCC,,,295,295,134,166,21-Oct,12-Jun,9-Apr,11-Feb,110,255,0-7,0-4,4-Apr,6-Jun
2023-24-CalSt.Fullerton,2023-24,Cal St. Fullerton,Big West,,,235,235,159,185,18-Dec,13-Jul,5-May,10-Jun,149,35,0-4,0-3,5-Apr,6-Aug
2023-24-ArizonaSt.,2023-24,Arizona St.,Pac-12,,,134,134,15,92,14-18,13-Aug,5-Jun,8-Mar,59,66,9-Feb,4-Jun,4-Mar,1-Mar
2023-24-Wofford,2023-24,Wofford,SoCon,,,185,185,144,175,14-15,9-Oct,6-Apr,9-Jun,159,119,0-3,3-Jan,8-May,1-Aug
2023-24-MorganSt.,2023-24,Morgan St.,MEAC,,,339,339,312,238,20-Aug,8-Jul,12-Jan,12-Mar,223,75,0-3,0-2,0-3,12-Aug
2023-24-TexasA&M,2023-24,Texas A&M,SEC,34,AL,45,45,36,103,20-14,10-Nov,4-Sep,6-Jun,18,21,7-Jul,3-Jun,4-Feb,May-00
2023-24-EastTexasA&M,2023-24,East Texas A&M,Southland,,,333,333,268,219,20-Oct,13-Jul,7-Mar,12-Apr,151,10,0-6,1-Jan,0-4,9-Sep
2023-24-SanFrancisco,2023-24,San Francisco,WCC,,,66,66,168,187,22-10,6-Dec,4-Oct,5-Jun,119,215,0-8,2-Jan,Jun-00,15-0
2023-24-SouthCarolinaSt.,2023-24,South Carolina St.,MEAC,,,297,296,314,239,18-Dec,6-Sep,12-Mar,13-May,247,106,0-3,0-2,0-6,7-Dec
2023-24-PennSt.,2023-24,Penn St.,Big Ten,,,86,86,55,109,16-17,12-Oct,5-Jun,8-Feb,70,288,8-Feb,6-Apr,2-May,1-May
2023-24-NorthernColo.,2023-24,Northern Colo.,Big Sky,,,187,188,293,230,17-13,7-Dec,6-May,8-Jul,325,302,0-1,0-1,5-Mar,14-6
2023-24-VCU,2023-24,VCU,Atlantic 10,,,71,69,89,128,22-13,14-8,5-Aug,4-May,103,169,4-Jan,5-Jul,2-Jul,2-Jul
2023-24-Quinnipiac,2023-24,Quinnipiac,MAAC,,,160,160,316,240,23-9,16-6,3-Jul,5-Oct,344,294,0-1,0-1,3-Apr,19-4
2023-24-Illinois,2023-24,Illinois,Big Ten,12,AQ,13,15,27,98,26-8,17-6,2-Sep,5-Jun,35,150,6-Aug,1-Jun,1-Jul,May-00
2023-24-ColoradoSt.,2023-24,Colorado St.,Mountain West,44,AL,36,36,48,106,22-10,9-Dec,1-Oct,7-Apr,60,82,7-Jun,2-Mar,1-Jul,Jun-00
2023-24-Florida,2023-24,Florida,SEC,25,AL,29,26,34,102,24-11,14-8,3-Oct,7-Mar,30,107,8-Jun,2-Apr,1-Sep,May-00
2023-24-KentSt.,2023-24,Kent St.,MAC,,,171,171,186,194,15-17,11-Oct,6-May,9-Apr,217,108,0-2,3-Jan,8-Mar,4-Nov
2023-24-EasternWash.,2023-24,Eastern Wash.,Big Sky,,,143,143,236,209,19-11,15-4,7-Apr,9-Oct,167,23,0-4,0-3,2-Apr,15-2
2023-24-SouthernMiss.,2023-24,Southern Miss.,Sun Belt,,,239,239,204,199,14-16,10-Sep,6-May,9-May,257,209,0-1,2-Feb,6-May,7-Jul
2023-24-WichitaSt.,2023-24,Wichita St.,The American,,,151,151,103,141,14-19,14-Jul,5-Jul,10-Feb,122,202,0-4,4-Apr,9-Mar,2-Jul
2023-24-AbileneChristian,2023-24,Abilene Christian,WAC,,,229,229,164,186,14-17,11-Oct,6-Apr,9-May,211,236,0-2,3-Feb,7-Apr,5-Aug
2023-24-GeorgiaSt.,2023-24,Georgia St.,Sun Belt,,,222,222,211,200,17-Dec,11-Aug,6-Apr,11-May,196,190,0-3,0-4,3-Mar,7-Sep
2023-24-UNCGreensboro,2023-24,UNC Greensboro,SoCon,,,132,132,177,190,19-11,7-Dec,4-Jul,7-Jul,218,249,0-2,2-Feb,5-Jul,2-Oct
2023-24-NorthDakota,2023-24,North Dakota,Summit League,,,240,240,323,244,15-14,7-Oct,7-May,8-Jul,331,314,0-2,0-1,4-Feb,13-7
2023-24-JamesMadison,2023-24,James Madison,Sun Belt,48,AQ,52,52,293,230,30-3,18-3,Dec-00,2-Dec,320,331,1-Jan,0-1,1-Jul,22-0
2023-24-N.C.Central,2023-24,N.C. Central,MEAC,,,272,272,353,267,14-13,6-Oct,7-Apr,9-Jun,329,164,0-2,0-1,0-3,14-7
2023-24-FloridaSt.,2023-24,Florida St.,ACC,,,96,96,15,92,17-16,11-Nov,5-Jun,7-Apr,50,127,8-Jan,5-Sep,2-Mar,1-Apr
2023-24-FloridaA&M,2023-24,Florida A&M,SWAC,,,341,341,276,224,22-May,14-Apr,8-Jan,14-Feb,136,1,0-6,0-2,0-0,14-May
2023-24-A&M-CorpusChristi,2023-24,A&M-Corpus Christi,Southland,,,179,179,335,250,17-11,14-5,6-Mar,7-Aug,220,47,0-4,0-1,2-Feb,15-4
2023-24-Georgetown,2023-24,Georgetown,Big East,,,205,205,79,119,23-Sep,19-Feb,4-Jul,10-Feb,42,332,0-12,9-Jan,0-1,1-Aug
2023-24-NotreDame,2023-24,Notre Dame,ACC,,,124,124,48,106,13-20,14-Aug,6-May,10-Feb,61,109,0-10,4-May,4-Apr,2-Apr
2023-24-TCU,2023-24,TCU,Big 12,35,AL,42,42,80,120,21-12,10-Oct,2-Nov,5-Jun,26,328,11-May,1-Mar,May-00,Aug-00
2023-24-OleMiss,2023-24,Ole Miss,SEC,,,90,90,52,108,20-12,12-Jul,13-0,7-Apr,65,315,8-Mar,4-Mar,Aug-00,Jun-00
2023-24-TennesseeSt.,2023-24,Tennessee St.,OVC,,,282,282,329,246,14-15,9-Nov,6-Mar,10-May,322,153,0-2,0-1,0-5,14-7
2023-24-UCSantaBarbara,2023-24,UC Santa Barbara,Big West,,,207,207,231,207,14-15,12-Sep,3-May,7-Jun,284,296,0-1,0-2,6-May,6-Sep
2023-24-Troy,2023-24,Troy,Sun Belt,,,137,137,228,206,17-12,13-6,6-Apr,9-May,282,199,0-1,1-Jan,8-Mar,13-2
2023-24-TexasTech,2023-24,Texas Tech,Big 12,23,AL,27,28,30,100,23-10,8-Dec,2-Nov,6-Apr,29,311,9-Jun,1-Apr,Jun-00,Jul-00
2023-24-Stonehill,2023-24,Stonehill,NEC,,,355,355,310,237,27-Mar,14-Feb,13-Jan,0-19,228,81,0-2,0-3,0-7,15-Mar
2023-24-UMassLowell,2023-24,UMass Lowell,America East,,,142,142,288,228,19-10,13-6,4-Jun,7-Oct,308,317,0-0,4-Jan,3-Mar,15-3
2023-24-PortlandSt.,2023-24,Portland St.,Big Sky,,,247,247,272,223,14-15,11-Aug,4-Jun,11-May,316,298,0-1,0-0,9-May,5-Sep
2023-24-LeMoyne,2023-24,Le Moyne,NEC,,,301,301,360,271,17-Dec,8-Oct,9-Feb,14-May,355,252,0-1,0-1,5-Jan,10-Nov
2023-24-Auburn,2023-24,Auburn,SEC,15,AQ,5,5,36,103,27-7,16-5,2-Nov,5-May,64,171,7-Mar,Oct-00,Sep-00,May-00
2023-24-Houston,2023-24,Houston,Big 12,2,AL,1,1,10,88,30-4,17-4,13-0,3-Jul,11,194,16-4,Mar-00,Apr-00,Jul-00
2023-24-FDU,2023-24,FDU,NEC,,,324,324,356,269,13-17,8-Sep,9-Apr,9-Aug,356,292,0-2,0-0,0-2,13-13
2023-24-Miami(FL),2023-24,Miami (FL),ACC,,,101,101,67,112,15-17,15-Jun,2-Sep,9-Feb,62,158,9-Jan,4-Jul,3-Jan,1-Jun
2023-24-GreenBay,2023-24,Green Bay,Horizon,,,227,227,236,209,16-14,13-8,6-Mar,8-Aug,256,126,0-2,1-Jan,5-Jul,6-Aug
2023-24-Elon,2023-24,Elon,CAA,,,310,310,276,224,19-Nov,13-Jun,6-May,12-Mar,269,228,0-2,3-Jan,0-6,8-Oct
2023-24-Milwaukee,2023-24,Milwaukee,Horizon,,,214,214,228,206,18-15,15-9,6-Mar,9-Jun,271,149,0-2,0-2,7-Aug,4-Oct
2023-24-Hawaii,2023-24,Hawaii,Big West,,,172,172,219,203,18-14,10-Dec,4-Jun,6-Apr,289,308,0-1,0-4,7-Mar,15-2
2023-24-LouisianaTech,2023-24,Louisiana Tech,CUSA,,,99,99,186,194,19-10,5-Dec,5-Jul,7-Aug,193,91,0-3,1-Jan,5-Jun,1-Dec
2023-24-Louisville,2023-24,Louisville,ACC,,,216,217,59,111,24-Aug,18-Mar,6-May,10-Jan,66,297,0-10,8-Jan,5-Feb,1-May
2023-24-Iowa,2023-24,Iowa,Big Ten,,,62,62,34,102,18-14,11-Oct,3-Aug,8-Apr,19,99,9-Mar,3-May,2-Apr,Jun-00
2023-24-Utah,2023-24,Utah,Pac-12,,,48,48,27,98,19-14,12-Oct,2-Sep,9-Feb,44,28,9-Apr,3-Apr,2-Jun,May-00
2023-24-Nebraska,2023-24,Nebraska,Big Ten,29,AL,33,33,59,111,23-10,13-9,1-Oct,8-Mar,67,301,7-Apr,3-May,Jul-00,Jul-00
2023-24-CaliforniaBaptist,2023-24,California Baptist,WAC,,,201,201,204,199,14-17,13-Sep,4-May,9-Apr,263,342,0-2,0-3,6-Jun,6-Aug
2023-24-SouthDakota,2023-24,South Dakota,Summit League,,,322,322,303,233,20-Sep,12-May,8-Apr,12-Feb,350,341,0-0,0-2,7-Jan,11-Aug
2023-24-IndianaSt.,2023-24,Indiana St.,MVC,,,28,29,131,165,27-6,19-4,2-Aug,4-Sep,129,188,4-Jan,1-Apr,Oct-00,1-Dec
2023-24-UMBC,2023-24,UMBC,America East,,,284,283,285,227,21-Oct,11-Jun,10-Apr,12-May,311,336,0-1,0-2,9-Jan,9-Sep
2023-24-UCRiverside,2023-24,UC Riverside,Big West,,,231,230,177,190,14-18,11-Nov,7-Mar,12-Apr,179,71,0-3,0-3,6-Apr,6-Oct
2024-25-IdahoSt.,2024-25,Idaho St.,Big Sky,,,194,194,272,218,15-Dec,9-Oct,6-Feb,10-May,254,102,0-3,0-1,7-Jan,4-Nov
2024-25-MississippiSt.,2024-25,Mississippi St.,SEC,32,AL,34,34,22,86,21-12,11-Sep,1-Dec,5-Jun,15,128,10-Jul,2-Jun,Feb-00,Jun-00
2024-25-Missouri,2024-25,Missouri,SEC,23,AL,16,16,55,105,22-11,9-Nov,2-Nov,7-Mar,20,226,11-Jul,Mar-00,Apr-00,Aug-00
2024-25-CalSt.Fullerton,2024-25,Cal St. Fullerton,Big West,,,348,348,128,166,26-Apr,19-Jan,7-Mar,15-Feb,111,89,0-3,0-7,8-Jan,8-Mar
2024-25-McNeese,2024-25,McNeese,Southland,49,AQ,58,58,195,201,25-6,21-1,5-Apr,2-Oct,218,44,0-2,2-Jan,2-Jun,18-0
2024-25-Elon,2024-25,Elon,CAA,,,184,184,248,211,15-15,11-Aug,4-Jul,9-Jun,297,273,0-1,Feb-00,7-Apr,7-Sep
2024-25-Rutgers,2024-25,Rutgers,Big Ten,,,77,77,30,91,15-17,13-Aug,4-Jul,8-Mar,35,163,13-Apr,2-Mar,2-Feb,Jun-00
2024-25-Cornell,2024-25,Cornell,Ivy League,,,120,119,199,202,16-11,6-Oct,5-Jun,5-Aug,294,343,0-1,3-Jan,4-Mar,3-Dec
2024-25-Davidson,2024-25,Davidson,Atlantic 10,,,153,153,135,168,16-16,13-Jul,3-Sep,7-Apr,122,208,0-5,2-Jan,9-Apr,Nov-00
2024-25-Furman,2024-25,Furman,SoCon,,,127,127,170,190,22-9,13-8,1-Sep,5-Sep,247,245,0-1,1-Mar,6-Jul,1-Dec
2024-25-AbileneChristian,2024-25,Abilene Christian,WAC,,,228,228,182,196,13-16,9-Aug,7-May,10-May,190,147,0-2,0-2,7-May,5-Aug
2024-25-Arkansas,2024-25,Arkansas,SEC,37,AL,40,40,38,96,20-13,11-Sep,2-Nov,6-Apr,23,174,10-May,3-Apr,Apr-00,Jul-00
2024-25-Penn,2024-25,Penn,Ivy League,,,304,303,167,188,19-Aug,10-Apr,9-Apr,10-Mar,150,141,0-5,0-2,0-6,6-Aug
2024-25-Drake,2024-25,Drake,MVC,44,AQ,56,56,138,169,28-3,20-3,Aug-00,1-Oct,201,258,Feb-00,Apr-00,3-Nov,Nov-00
2024-25-UNCGreensboro,2024-25,UNC Greensboro,SoCon,,,138,138,203,203,17-12,13-6,6-Apr,6-Aug,236,187,0-2,1-Mar,6-Apr,3-Oct
2024-25-SouthernMiss.,2024-25,Southern Miss.,Sun Belt,,,299,299,203,203,22-Sep,14-Jun,8-Mar,13-Jan,260,255,0-1,0-5,8-Jan,8-Aug
2024-25-Duke,2024-25,Duke,ACC,2,AQ,1,1,44,100,31-3,22-1,2-Sep,1-Oct,57,11,3-Sep,Jul-00,Oct-00,May-00
2024-25-American,2024-25,American,Patriot,65,AQ,226,226,314,243,20-12,16-5,7-Apr,10-May,324,169,0-1,0-3,2-Jan,19-6
2024-25-DetroitMercy,2024-25,Detroit Mercy,Horizon,,,329,329,203,203,24-Jul,17-Apr,7-Mar,15-Feb,250,157,0-2,0-2,11-Feb,9-May
2024-25-UNCW,2024-25,UNCW,CAA,57,AQ,102,102,251,212,25-7,17-4,3-Aug,4-Sep,329,321,0-1,0-0,3-Aug,17-3
2024-25-Maryland,2024-25,Maryland,Big Ten,15,AL,10,10,59,109,25-8,15-7,1-Oct,5-May,52,327,7-Aug,1-Jun,Mar-00,Aug-00
2024-25-Princeton,2024-25,Princeton,Ivy League,,,166,166,165,186,17-11,7-Aug,4-Sep,4-Jul,228,293,0-1,4-Feb,4-May,2-Oct
2024-25-Utah,2024-25,Utah,Big 12,,,73,73,57,107,16-16,13-Aug,3-Aug,9-Jan,50,264,12-Feb,4-Apr,Feb-00,Aug-00
2024-25-Wagner,2024-25,Wagner,NEC,,,339,339,361,273,16-Oct,11-Jun,5-Apr,10-Jun,322,161,0-1,0-2,1-Jan,12-Sep
2024-25-NorthernAriz.,2024-25,Northern Ariz.,Big Sky,,,248,248,298,234,14-15,11-Sep,4-May,8-Jul,346,353,0-0,0-2,7-Jan,13-6
2024-25-SouthCarolinaSt.,2024-25,South Carolina St.,MEAC,,,196,196,355,260,17-13,13-4,9-Apr,10-Jul,302,176,0-2,0-2,0-6,17-3
2024-25-WrightSt.,2024-25,Wright St.,Horizon,,,220,220,228,208,13-18,13-Sep,5-Apr,12-Mar,279,188,0-1,0-2,10-Apr,5-Sep
2024-25-Massachusetts,2024-25,Massachusetts,Atlantic 10,,,221,221,113,159,20-Nov,12-Jul,8-Apr,7-Apr,135,295,0-3,5-Jan,7-May,5-May
2024-25-Ark.-PineBluff,2024-25,Ark.-Pine Bluff,SWAC,,,363,363,346,258,25-Apr,15-Mar,10-Jan,17-Feb,192,32,0-5,0-0,0-1,19-Apr
2024-25-UMES,2024-25,UMES,MEAC,,,361,361,281,223,25-Feb,13-Feb,0-12,17-Jan,120,21,0-5,0-0,0-7,13-Feb
2024-25-Marquette,2024-25,Marquette,Big East,26,AL,26,26,33,93,23-10,14-8,2-Sep,6-Jul,40,14,8-Jun,2-Jul,May-00,May-00
2024-25-GeorgiaTech,2024-25,Georgia Tech,ACC,,,109,109,87,134,17-16,11-Nov,5-Jun,9-Feb,70,199,7-Mar,0-7,1-May,1-Sep
2024-25-Oklahoma,2024-25,Oklahoma,SEC,36,AL,43,43,41,97,20-13,13-Jul,13-0,7-Feb,11,143,11-Jul,1-Apr,1-Feb,Jul-00
2024-25-NJIT,2024-25,NJIT,America East,,,352,352,322,246,25-May,13-Mar,12-Feb,16-Jan,339,322,0-1,0-2,0-8,14-May
2024-25-Wyoming,2024-25,Wyoming,Mountain West,,,197,197,99,147,20-Nov,16-May,4-Jun,10-Mar,84,177,0-7,6-Jan,5-Feb,2-Aug
2024-25-Chattanooga,2024-25,Chattanooga,SoCon,,,115,115,199,202,22-9,16-4,5-Jun,5-Oct,210,135,0-3,Mar-00,4-Jul,2-Dec
2024-25-SanFrancisco,2024-25,San Francisco,WCC,,,64,64,101,148,23-9,14-6,3-Sep,5-May,87,179,6-Jan,3-Mar,Aug-00,Nov-00
2024-25-Michigan,2024-25,Michigan,Big Ten,17,AQ,23,25,5,69,25-9,17-6,3-Aug,3-Jul,22,127,7-Dec,2-Apr,Jul-00,Feb-00
2024-25-WesternCaro.,2024-25,Western Caro.,SoCon,,,342,342,158,183,22-May,15-Apr,7-Jan,14-Jan,130,27,0-3,0-5,9-Jan,5-Apr
2024-25-NIU,2024-25,NIU,MAC,,,354,354,256,214,25-Mar,16-Feb,9-Jan,15-Jan,290,269,0-0,0-5,7-Jan,13-Feb
2024-25-MoreheadSt.,2024-25,Morehead St.,OVC,,,317,317,326,248,17-Dec,11-Oct,6-Feb,10-Jun,304,76,0-2,0-1,3-Mar,11-Sep
2024-25-UIW,2024-25,UIW,Southland,,,249,249,296,232,13-16,12-Oct,4-Mar,10-Apr,286,153,0-2,0-1,0-6,13-7
2024-25-VCU,2024-25,VCU,Atlantic 10,45,AQ,31,31,113,159,27-6,18-3,3-Sep,3-Jul,131,275,1-Feb,4-Jun,Jun-00,13-1
2024-25-NorthFlorida,2024-25,North Florida,ASUN,,,262,262,222,206,13-17,11-Aug,6-May,10-Jul,165,54,0-3,1-Feb,5-Apr,8-Jul
2024-25-Virginia,2024-25,Virginia,ACC,,,110,110,64,117,15-17,13-Aug,4-Jul,7-Apr,63,39,9-Feb,5-Jan,2-May,1-Jul
2024-25-LittleRock,2024-25,Little Rock,OVC,,,234,234,335,253,17-14,13-9,5-Apr,7-Sep,309,92,0-2,0-1,4-Feb,15-7
2024-25-Akron,2024-25,Akron,MAC,53,AQ,91,91,256,214,26-6,20-1,5-Jun,4-Aug,298,191,0-1,2-Jan,3-Jul,18-0
2024-25-SantaClara,2024-25,Santa Clara,WCC,,,57,57,92,140,20-12,7-Dec,5-Aug,5-Jun,98,159,4-Feb,3-Apr,4-May,1-Sep
2024-25-Alabama,2024-25,Alabama,SEC,6,AL,6,6,1,50,25-8,14-6,2-Nov,3-Sep,1,9,8-Nov,Aug-00,Apr-00,Feb-00
2024-25-SMU,2024-25,SMU,ACC,,,46,46,77,129,23-10,14-8,2-Sep,4-Jul,95,289,0-5,5-Jun,Dec-00,May-00
2024-25-NorthwesternSt.,2024-25,Northwestern St.,Southland,,,230,230,176,193,14-16,13-9,7-Jan,10-Jun,132,18,0-4,0-4,3-Apr,5-Oct
2024-25-BallSt.,2024-25,Ball St.,MAC,,,276,276,301,237,17-Nov,11-Jul,6-Apr,9-Apr,335,350,0-1,1-Jan,6-Feb,9-Aug
2024-25-Lafayette,2024-25,Lafayette,Patriot,,,283,283,346,258,20-Dec,12-Aug,8-Apr,14-Mar,353,311,0-1,0-2,0-5,12-Dec
2024-25-WestGa.,2024-25,West Ga.,ASUN,,,345,345,228,208,25-May,14-Apr,11-Jan,15-Feb,252,215,0-1,0-4,0-9,11-May
2024-25-Marshall,2024-25,Marshall,Sun Belt,,,177,177,270,217,18-13,13-7,6-May,9-May,295,270,0-1,0-3,5-Mar,15-4
2024-25-WesternIll.,2024-25,Western Ill.,OVC,,,337,337,355,260,19-Sep,14-Jun,5-Mar,11-Apr,360,323,0-0,1-Jan,5-Jan,13-Jul
2024-25-ArkansasSt.,2024-25,Arkansas St.,Sun Belt,,,94,94,192,199,23-10,15-6,4-Aug,5-Aug,217,148,1-Jan,3-Feb,4-Apr,16-2
2024-25-Florida,2024-25,Florida,SEC,4,AQ,4,4,26,88,30-4,17-4,13-0,3-Jul,18,261,4-Nov,Sep-00,Apr-00,Jun-00
2024-25-CoppinSt.,2024-25,Coppin St.,MEAC,,,359,359,292,230,24-May,11-Apr,13-Jan,17-Jan,213,107,0-3,0-5,0-4,12-May
2024-25-TCU,2024-25,TCU,Big 12,,,78,78,14,80,16-16,12-Sep,4-Jul,9-Feb,30,82,12-Apr,4-Apr,Mar-00,May-00
2024-25-TennesseeTech,2024-25,Tennessee Tech,OVC,,,292,292,337,254,13-17,11-Oct,6-Mar,10-May,305,96,0-3,0-1,0-3,13-10
2024-25-Harvard,2024-25,Harvard,Ivy League,,,256,256,203,203,15-Nov,7-Jul,8-Apr,10-May,225,274,0-2,2-Jan,5-Feb,6-Aug
2024-25-Nevada,2024-25,Nevada,Mountain West,,,79,79,87,134,17-16,13-Sep,3-Aug,8-Mar,88,173,7-Jan,6-Feb,3-Apr,Oct-00
2024-25-ColoradoSt.,2024-25,Colorado St.,Mountain West,48,AQ,47,47,82,131,25-9,19-4,5-Jun,4-Jul,85,139,5-Mar,2-Jul,2-Apr,Nov-00
2024-25-SaintFrancis,2024-25,Saint Francis,NEC,68,AQ,297,297,314,243,13-17,8-Nov,9-Feb,13-Jun,207,40,0-4,0-1,3-Feb,9-Nov
2024-25-ArizonaSt.,2024-25,Arizona St.,Big 12,,,74,74,6,70,13-19,17-Apr,2-Sep,8-Mar,9,25,14-Apr,4-Mar,1-Feb,Apr-00
2024-25-SouthernU.,2024-25,Southern U.,SWAC,,,224,224,340,255,17-12,15-4,8-Feb,10-Sep,209,23,0-5,Jan-00,0-2,16-5
2024-25-California,2024-25,California,ACC,,,125,125,73,124,14-19,15-Jul,4-Jul,11-Feb,72,108,8-Jan,7-Jan,3-Apr,1-Aug
2024-25-Maine,2024-25,Maine,America East,,,203,203,335,253,18-14,7-Dec,7-Jun,11-Aug,331,298,0-1,0-0,6-Apr,14-7
